#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::typescript	{{c1::类型索引 (Type Indexing)}} 是从一个类型的子集中提取并命名类型的方法。	提取子集。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::条件类型 (Conditional Types)}} 在类型系统中充当“if 语句”的作用。	类型逻辑判断。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	条件类型通常通过 {{c1::泛型 (generics)}} 创建，用于减少联合类型中的选项。	条件类型的用途。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::模板联合类型 (Template Union Types)}} 可用于在类型系统中组合和操作文本。	文本操作。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::映射类型 (Mapped Types)}} 允许输入类型更改新类型的结构（类似于 map 语句）。	类型转换。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	标记为 {{c1::readonly}} 的属性在初始化后不可更改。	只读属性。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	在属性名后使用 {{c1::?}} 表示该属性是可选的。	可选属性。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::索引签名 (Index signatures)}} 如 `[key: string]: number` 用于描述具有动态键的对象。	动态键。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::构造签名 (Construct signatures)}} 使用 `new` 语法描述一个可以被实例化的对象。	实例化描述。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	如果接口定义了 `(): JSONResponse`，则表示该类型是 {{c1::可调用的 (callable)}}。	调用签名。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	TypeScript 包含许多 {{c1::工具类型 (Utility Types)}} 来帮助处理常见的类型系统任务。	全局辅助类型。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	接口（Interface）只能描述 {{c1::对象形状 (object shape)}}。	接口限制。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::接口 (Interface)}} 的比较检查速度可能比类型（Type）更快。	性能差异。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	类型（Type）在节省空间方面比接口更 {{c1::简洁 (terser)}}。	语法风格。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	在类型系统内，类型具有类似于在不同 {{c1::作用域 (scopes)}} 中创建同名变量的语义。	语义特征。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	"使用 {{c1::import}} 语法（如 `import(""./data"").data`）可以直接从模块中获取类型。"	外部类型获取。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	在条件类型中，不符合条件的选项通常被映射为 {{c1::never}}。	类型过滤。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	{{c1::JSDoc}} 注释（如 `/** In bytes */`）主要用于在编辑器中提供属性的文档说明。	文档化。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	映射类型通过 {{c1::in keyof}} 语法遍历泛型参数中的所有字段。	遍历逻辑。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	类型（Type）匹配除 {{c1::static}} 之外的所有内容。	匹配规则。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	`type Location = { x: number } & { y: number }` 的结果是 {{c1::{ x: number, y: number }}}。	交叉类型示例。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	"`Response[""data""]` 这种通过属性名提取子类型的方式称为 {{c1::类型索引 (Type Indexing)}}。"	索引访问。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	条件类型的基本语法是 `T {{c1::extends}} U ? X : Y`。	条件类型语法。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	模板联合类型使用 {{c1::反引号 (backticks)}} 语法（如 `${Lang}_id`）来操作字符串。	模板语法。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	接口可以被 {{c1::多次声明 (declared multiple times)}} 从而实现声明合并，而类型不能。	接口与类型的关键区别。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	与接口不同，类型定义时必须使用 {{c1::等号 (=)}}。	语法细节。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	映射类型将属性值设置为一个函数，该函数的参数是 {{c1::原始类型 (original type)}}。	映射函数属性。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	"`type Size = ""small"" | ""medium"" | ""large""` 是典型的 {{c1::联合类型 (Union Type)}}。"	联合类型示例。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	在元组 `[location: Location, timestamp: string]` 中，元素可以有 {{c1::标签 (labels)}}。	元组标签。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	`Subscriber<Artist>` 这种利用泛型和映射创建的类型被称为 {{c1::映射类型 (Mapped Type)}}。	映射类型示例。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	`HasFourLegs<Animal>` 这种根据属性数量判断的逻辑属于 {{c1::条件类型 (Conditional Type)}}。	条件类型应用。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	`AllLocaleIDs` 通过组合多个联合类型生成，这是 {{c1::模板联合类型 (Template Union)}} 的典型用法。	模板组合。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	`keyof Type` 在映射类型中用于获取泛型参数的所有 {{c1::属性名 (property keys)}}。	keyof 用途。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
Cloze	Inbox::CSSC::02dev::typescript	`type SanitizedInput = string` 是一种简单的 {{c1::类型别名 (Type Alias)}}。	类型别名定义。	"#CSSC::#Topic::Typescript::99-Cheatsheet::04-Types"
