#separator:tab
#html:true
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::python	斐波那契数列中，下一项是由前两项之 {{c1::和}} 定义的。	数列逻辑	"#CSSC::#Topic::Python::ch03-intro::03_02_00"
Cloze	Inbox::CSSC::python	在多重赋值 `a, b = b, a+b` 中，表达式计算顺序是从 {{c1::左到右}}。	求值细节	"#CSSC::#Topic::Python::ch03-intro::03_02_00"
Cloze	Inbox::CSSC::python	Python 解释器的默认主提示符是 {{c1::&gt;&gt;&gt;}}。	等待命令状态	"#CSSC::#Topic::Python::ch03-intro::03_00"
Cloze	Inbox::CSSC::python	连续行提示符（secondary prompt）在交互模式下表现为 {{c1::...}}。	多行输入引导	"#CSSC::#Topic::Python::ch03-intro::03_00"
Cloze	Inbox::CSSC::python	具有小数部分的数字在 Python 中属于 {{c1::float}} 类型。	浮点型	"#CSSC::#Topic::Python::ch03-intro::03_01_01_Numbers"
Cloze	Inbox::CSSC::python	不带小数部分的数字在 Python 中属于 {{c1::int}} 类型。	整型	"#CSSC::#Topic::Python::ch03-intro::03_01_01_Numbers"
Cloze	Inbox::CSSC::python	表达式 `17 / 3` 在 Python 3 中的结果是 {{c1::5.666666666666667}}。	经典除法返回浮点数	"#CSSC::#Topic::Python::ch03-intro::03_01_01_Numbers"
Cloze	Inbox::CSSC::python	表达式 `squares + ` 体现了列表的 {{c1::拼接}} 操作。	合并两个列表	"#CSSC::#Topic::Python::ch03-intro::03_01_03_Lists"
Cloze	Inbox::CSSC::python	赋值语句 `rgba = rgb` 使得两个变量引用 {{c1::同一个}} 列表对象。	对象引用一致性	"#CSSC::#Topic::Python::ch03-intro::03_01_03_Lists"
Cloze	Inbox::CSSC::python	"关键字 {{c1::elif}} 是 &#x27;else if&#x27; 的缩写。"	有助于避免代码过度缩进。	"#CSSC::#Topic::Python::ch04-controlflow::04_01_if"
Cloze	Inbox::CSSC::python	if ... elif ... elif ... 序列可以用作其他语言中 {{c1::switch}} 语句的替代品。	Python 直到 3.10 才有 match 语句。	"#CSSC::#Topic::Python::ch04-controlflow::04_01_if"
Cloze	Inbox::CSSC::python	Python 的 for 语句在任何 {{c1::序列}}（如列表或字符串）的项上进行迭代。	按项在序列中出现的顺序迭代。	"#CSSC::#Topic::Python::ch04-controlflow::04_02_for"
Cloze	Inbox::CSSC::python	在迭代过程中修改集合时，通常建议对该集合的 {{c1::副本}} 进行循环。	或者创建一个新集合，以避免逻辑错误。	"#CSSC::#Topic::Python::ch04-controlflow::04_02_for"
Cloze	Inbox::CSSC::python	内置函数 {{c1::range()}} 用于生成等差数列。	常用于 for 循环。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	range() 函数给定的 {{c1::终点}} 永远不会是生成的序列的一部分。	例如 range(5) 生成 0 到 4。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	range(10) 生成 {{c1::10}} 个值，即长度为 10 的序列的合法索引。	从 0 开始计数。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	range() 函数可以指定起始值、终点以及 {{c1::增量}}（步长）。	步长也可以是负数。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	要迭代序列的索引，可以结合使用 {{c1::range()}} 和 len()。	但通常更推荐使用 enumerate()。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	range() 返回的对象并不是列表，而是一个 {{c1::可迭代对象}} (iterable)。	它只在迭代时产生项，从而节省空间。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	{{c1::sum()}} 函数是一个可以接受可迭代对象作为参数的内置函数。	例如 sum(range(4)) 返回 6。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	{{c1::break}} 语句用于跳出最内层的 for 或 while 循环。	强制终止循环执行。	"#CSSC::#Topic::Python::ch04-controlflow::04_04_break"
Cloze	Inbox::CSSC::python	{{c1::continue}} 语句用于跳过当前循环的剩余部分，直接开始下一次迭代。	不终止整个循环。	"#CSSC::#Topic::Python::ch04-controlflow::04_04_continue"
Cloze	Inbox::CSSC::python	循环语句可以带有一个 {{c1::else}} 子句。	仅当循环未被 break 终止时执行。	"#CSSC::#Topic::Python::ch04-controlflow::04_05_else"
Cloze	Inbox::CSSC::python	在 for 循环中，else 子句在循环完成 {{c1::最后一次}} 迭代后执行。	前提是没有发生 break。	"#CSSC::#Topic::Python::ch04-controlflow::04_05_else"
Cloze	Inbox::CSSC::python	在 while 循环中，else 子句在循环条件变为 {{c1::假}} (false) 后执行。	前提是没有发生 break。	"#CSSC::#Topic::Python::ch04-controlflow::04_05_else"
Cloze	Inbox::CSSC::python	循环中的 else 子句与 {{c1::try}} 语句的 else 子句逻辑更相似。	try 的 else 在无异常时运行，循环的 else 在无 break 时运行。	"#CSSC::#Topic::Python::ch04-controlflow::04_05_else"
Cloze	Inbox::CSSC::python	{{c1::pass}} 语句不执行任何操作，常用于语法上需要语句但程序逻辑不需要动作的场合。	常用于最小类或函数占位。	"#CSSC::#Topic::Python::ch04-controlflow::04_06_pass"
Cloze	Inbox::CSSC::python	在开发新代码时，pass 常被用作函数或条件体的 {{c1::占位符}}。	允许开发者在高层次上思考。	"#CSSC::#Topic::Python::ch04-controlflow::04_06_pass"
Cloze	Inbox::CSSC::python	除了 pass，许多人习惯使用 {{c1::...}} (Ellipsis) 作为临时的占位符。	这在 Python 中也是合法的。	"#CSSC::#Topic::Python::ch04-controlflow::04_06_pass"
Cloze	Inbox::CSSC::python	{{c1::match}} 语句将表达式的值与一系列 case 块中给出的模式进行比较。	类似于模式匹配。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	在 match 语句中，只有 {{c1::第一个}} 匹配的模式会被执行。	不会像 C 那样穿透（fall-through）。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	在 match 语句中，变量名 {{c1::_}} 充当通配符，永远不会匹配失败。	通常作为最后的默认分支。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	可以使用 {{c1::|}} 符号将 match 语句中的多个字面量组合在一个模式中。	表示“或”的关系。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	match 模式可以将输入值的组件提取到变量中，这被称为变量 {{c1::绑定}} (binding)。	例如 case (x, y): 绑定坐标。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	如果使用类来组织数据，模式可以写成类名后跟 {{c1::参数列表}} 的形式。	类似于构造函数调用。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	在 match 语句中，只有 {{c1::独立名称}}（如 var）会被赋值。	点号名称（如 foo.bar）永远不会被赋值。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	可以在模式中添加 if 子句，这被称为 {{c1::守卫}} (guard)。	如果守卫为假，match 会尝试下一个 case。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	在 match 语句中，变量捕获发生在求值 {{c1::守卫}} 之前。	变量在检查 if 条件前就已绑定。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	序列模式（如列表或元组）支持扩展解包，使用 {{c1::*}} 语法。	例如 [x, y, *rest]。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	与序列模式不同，映射模式（字典）匹配时会忽略 {{c1::额外的键}}。	只检查模式中指定的键。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	在 match 模式中可以使用 {{c1::as}} 关键字捕获子模式的值。	例如 case (Point(x1, y1), Point(x2, y2) as p2):。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	在 match 中，单例对象 True、False 和 None 是通过 {{c1::身份}} (identity) 进行比较的。	大多数其他字面量使用相等性比较。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	关键字 {{c1::def}} 用于引入函数定义。	其后必须跟函数名和形参列表。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	函数体的第一条语句可以是可选的字符串字面量，称为 {{c1::文档字符串}} (docstring)。	用于说明函数的功能。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	函数执行时会引入一个新的符号表，用于存储 {{c1::局部}} 变量。	函数内的所有变量赋值都存储在此表中。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	Python 函数的参数传递方式是 {{c1::按值调用}}（按对象引用调用）。	值始终是对象的引用。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	如果传递了 {{c1::可变}} 对象（如列表），调用者会看到函数对其所做的任何更改。	因为传递的是引用。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	即使没有 return 语句，Python 函数也会返回一个内置值 {{c1::None}}。	通常解释器会抑制其打印输出。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	{{c1::return}} 语句用于从函数中返回一个值。	不带参数的 return 返回 None。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	列表对象的 {{c1::append()}} 方法用于在列表末尾添加一个新元素。	在 result.append(a) 示例中使用。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	默认参数值是在函数 {{c1::定义}} 时进行求值的。	只求值一次。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_01_defaults"
Cloze	Inbox::CSSC::python	当默认参数是 {{c1::可变}} 对象（如列表）时，该对象会在后续调用之间共享。	这可能导致意外的数据累积。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_01_defaults"
Cloze	Inbox::CSSC::python	为了避免在调用间共享可变默认值，通常将默认值设为 {{c1::None}}。	然后在函数体内初始化。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_01_defaults"
Cloze	Inbox::CSSC::python	关键字参数必须跟随在 {{c1::位置}} 参数之后。	否则会导致语法错误。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_02_keywords"
Cloze	Inbox::CSSC::python	形如 `**name` 的最后一个参数接收一个 {{c1::字典}}。	包含所有未匹配的关键字参数。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_02_keywords"
Cloze	Inbox::CSSC::python	形如 `*name` 的形参接收一个 {{c1::元组}} (tuple)。	包含所有位置参数之外的额外参数。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_02_keywords"
Cloze	Inbox::CSSC::python	在函数定义中，`*name` 必须出现在 `**name` 之 {{c1::前}}。	这是语法规定的顺序。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_02_keywords"
Cloze	Inbox::CSSC::python	在函数定义中，位于 {{c1::/}} 之前的参数是仅限位置参数。	不能作为关键字参数传递。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_03_special"
Cloze	Inbox::CSSC::python	在函数定义中，位于 {{c1::*}} 之后的参数是仅限关键字参数。	必须通过显式关键字传递。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_03_special"
Cloze	Inbox::CSSC::python	如果在函数定义中没有 / 和 *，参数可以通过 {{c1::位置或关键字}} 传递。	这是 Python 最常用的参数形式。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_03_special"
Cloze	Inbox::CSSC::python	使用仅限位置参数可以防止将来修改 {{c1::参数名称}} 时发生 API 破坏性更改。	增加 API 的稳健性。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_03_special"
Cloze	Inbox::CSSC::python	变长参数 `*args` 通常位于参数列表的 {{c1::末尾}}。	因为它会收集所有剩余的输入参数。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_04_arbitrary"
Cloze	Inbox::CSSC::python	调用函数时，可以使用 {{c1::*}} 操作符将列表或元组解包为位置参数。	例如 range(*args)。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_05_unpacking"
Cloze	Inbox::CSSC::python	调用函数时，可以使用 {{c1::**}} 操作符将字典解包为关键字参数。	键名对应参数名。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_05_unpacking"
Cloze	Inbox::CSSC::python	使用 {{c1::lambda}} 关键字可以创建小型匿名函数。	常用于简短的回调。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_06_lambda"
Cloze	Inbox::CSSC::python	lambda 函数在语法上仅限于包含 {{c1::单个}} 表达式。	不支持多行逻辑。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_06_lambda"
Cloze	Inbox::CSSC::python	文档字符串的第一行应始终是对象用途的简短、简洁的 {{c1::摘要}}。	应以大写字母开头并以句点结束。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_07_docstrings"
Cloze	Inbox::CSSC::python	文档字符串的摘要行与后续描述之间应留有一个 {{c1::空行}}。	增强可读性。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_07_docstrings"
Cloze	Inbox::CSSC::python	函数注释存储在函数的 {{c1::__annotations__}} 属性中。	其内容是一个字典。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_08_annotations"
Cloze	Inbox::CSSC::python	函数参数注释通过在参数名后加 {{c1::冒号}} 和表达式来定义。	例如 ham: str。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_08_annotations"
Cloze	Inbox::CSSC::python	函数返回值注释通过在参数列表和冒号之间使用 {{c1::-&gt;}} 符号来定义。	例如 def f(...) -&gt; str:。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_08_annotations"
Cloze	Inbox::CSSC::python	{{c1::PEP 8}} 已成为大多数 Python 项目遵循的代码风格指南。	每个 Python 开发者都应阅读。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	PEP 8 推荐使用 {{c1::4 个空格}} 缩进，且不要使用制表符。	4 个空格是易读性和深度的折中。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	PEP 8 建议将行宽限制在 {{c1::79}} 个字符以内。	便于在小屏幕或并排窗口中查看。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	根据规范，类名应使用 {{c1::UpperCamelCase}}（大驼峰命名法）。	即每个单词首字母大写。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	规范建议函数名使用 {{c1::lowercase_with_underscores}}。	也适用于方法名。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	方法的第一参数应始终命名为 {{c1::self}}。	这是 Python 的类方法约定。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	Python 的默认源文件编码是 {{c1::UTF-8}}。	在国际化环境中最通用。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	使用关键字参数 {{c1::end}} 可以防止 print() 在输出后自动换行。	"例如 print(a, end=&#x27; &#x27;)。"	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	`range(5, 10)` 生成的数值序列最后一个值是 {{c1::9}}。	终点不包含在内。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	`range(0, 10, 3)` 生成的序列是 {{c1::0, 3, 6, 9}}。	步长为 3。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	`range(-10, -100, -30)` 生成的序列是 {{c1::-10, -40, -70}}。	步长为负数。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	内置函数 {{c1::len()}} 用于获取序列的长度。	常用于 range 循环。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	在 Python 中，{{c1::elif}} 关键字可以出现零次或多次。	它是可选的。	"#CSSC::#Topic::Python::ch04-controlflow::04_01_if"
Cloze	Inbox::CSSC::python	{{c1::else}} 分支在 if 语句中也是可选的。	用于捕捉未匹配的情况。	"#CSSC::#Topic::Python::ch04-controlflow::04_01_if"
Cloze	Inbox::CSSC::python	循环中的 break 也可以用来跳出 {{c1::while}} 循环。	不限于 for 循环。	"#CSSC::#Topic::Python::ch04-controlflow::04_04_break"
Cloze	Inbox::CSSC::python	Python 的 `for` 语句不像 C 那样允许自定义 {{c1::步进}} 和停止条件。	它直接遍历序列。	"#CSSC::#Topic::Python::ch04-controlflow::04_02_for"
Cloze	Inbox::CSSC::python	如果 match 语句中没有任何 case 匹配，则 {{c1::没有}} 分支会被执行。	除非提供了通配符 _。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	可以通过在类中设置 {{c1::__match_args__}} 特殊属性来定义位置模式映射。	从而允许位置参数模式。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	match 语句中的序列模式不匹配 {{c1::字符串}}。	这是一个重要的例外。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	match 语句中的元组和列表模式具有 {{c1::相同}} 的含义。	都代表通用的序列匹配。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	映射模式中的 `**rest` 语法被支持，但 `**_` 会被视为 {{c1::冗余}} 且不被允许。	因为它没有意义。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	match 模式可以使用 {{c1::命名常量}}，但必须使用点号名称。	防止被误解为捕获变量。	"#CSSC::#Topic::Python::ch04-controlflow::04_07_match"
Cloze	Inbox::CSSC::python	函数定义将函数名与当前符号表中的 {{c1::函数对象}} 关联。	之后可以使用该名称调用。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	当函数调用另一个函数时，会为该调用创建一个新的 {{c1::局部}} 符号表。	保证了变量的隔离性。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	Python 解释器在打印结果时通常会抑制单独的 {{c1::None}} 输出。	除非你显式 print() 它。	"#CSSC::#Topic::Python::ch04-controlflow::04_08_def"
Cloze	Inbox::CSSC::python	在 Python 中，`in` 关键字用于测试序列是否 {{c1::包含}} 某个值。	"例如 if reply in {&#x27;y&#x27;, &#x27;yes&#x27;}。"	"#CSSC::#Topic::Python::ch04-controlflow::04_09_01_defaults"
Cloze	Inbox::CSSC::python	关键字参数是以 `kwarg={{c1::value}}` 形式提供的。	显式指定参数名。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_02_keywords"
Cloze	Inbox::CSSC::python	API 设计者应使用 {{c1::仅限关键字}} 参数来防止用户依赖参数的位置。	使代码意图更明确。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_03_special"
Cloze	Inbox::CSSC::python	{{c1::enumerate()}} 函数是迭代序列索引和值的更便捷方式。	比 range(len()) 更优雅。	"#CSSC::#Topic::Python::ch04-controlflow::04_03_range"
Cloze	Inbox::CSSC::python	lambda 函数在语义上只是正常函数定义的 {{c1::语法糖}}。	没有特殊性能，仅为简写。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_06_lambda"
Cloze	Inbox::CSSC::python	Python 解释器会自动剥离多行文档字符串中的 {{c1::缩进}}。	从而保持文档格式统一。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_07_docstrings"
Cloze	Inbox::CSSC::python	良好的习惯是在文档字符串的摘要行后保持一个空行，并以 {{c1::大写}} 字母开头。	符合 PEP 8 文档规范。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_07_docstrings"
Cloze	Inbox::CSSC::python	函数注释对函数的执行逻辑 {{c1::没有}} 任何影响。	它们纯粹是元数据信息。	"#CSSC::#Topic::Python::ch04-controlflow::04_09_08_annotations"
Cloze	Inbox::CSSC::python	PEP 8 建议在较大的代码块内部使用 {{c1::空行}} 来分隔。	也用于分隔函数和类。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	PEP 8 建议尽可能将注释单独放在 {{c1::一行}}。	避免代码行尾注释过于拥挤。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	在编码风格上，运算符周围和逗号后面应使用 {{c1::空格}}。	例如 a = f(1, 2) + g(3)。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	规范建议 {{c1::不要}} 在括号内部直接加空格。	例如应写为 (1, 2) 而非 ( 1, 2 )。	"#CSSC::#Topic::Python::ch04-controlflow::04_10_style"
Cloze	Inbox::CSSC::python	列表方法 {{c1::append(x)}} 用于将元素添加到列表的末尾。	等同于 a[len(a):] = [x]。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	方法 {{c1::extend(iterable)}} 通过附加来自可迭代对象的所有项来扩展列表。	等同于 a[len(a):] = iterable。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	要在列表的指定位置插入元素，应使用 {{c1::insert(i, x)}} 方法。	第一个参数是准备插入到其前面的元素的索引。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	{{c1::remove(x)}} 方法用于移除列表中第一个值为 x 的元素。	如果不存在该元素，则会引发 ValueError。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	{{c1::pop([i])}} 方法移除并返回列表中指定位置的元素。	如果没有指定索引，它会移除并返回最后一项。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	方法 {{c1::clear()}} 用于移除列表中的所有元素。	等同于 del a[:]。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	{{c1::index(x)}} 方法返回列表中第一个值为 x 的元素的从零开始的索引。	如果未找到该值，则会引发 ValueError。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	方法 {{c1::count(x)}} 返回元素 x 在列表中出现的次数。	用于统计特定值的频率。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	{{c1::sort()}} 方法用于原地对列表中的元素进行排序。	可以通过参数定制排序方式。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	方法 {{c1::reverse()}} 用于原地反转列表中的元素顺序。	不创建新列表。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	{{c1::copy()}} 方法返回列表的一个浅拷贝。	等同于 a[:]。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	修改列表的方法（如 sort 或 reverse）会返回默认值 {{c1::None}}。	这是 Python 对所有可变数据结构的设计原则。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_00_Lists"
Cloze	Inbox::CSSC::python	列表非常容易被用作“后进先出” (LIFO) 的 {{c1::栈}} (stack)。	添加元素用 append，获取元素用不带索引的 pop。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_01_Stacks"
Cloze	Inbox::CSSC::python	列表作为“先进先出”的 {{c1::队列}} (queue) 使用时效率不高。	因为在列表开头插入或弹出元素很慢。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_02_Queues"
Cloze	Inbox::CSSC::python	要实现高效的队列，应使用 {{c1::collections.deque}}。	它被设计为在两端都能快速进行 append 和 pop。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_02_Queues"
Cloze	Inbox::CSSC::python	在 deque 中，使用 {{c1::popleft()}} 方法可以移除并返回队列最左侧的元素。	体现了 FIFO 原则。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_02_Queues"
Cloze	Inbox::CSSC::python	{{c1::列表推导式}} (List Comprehensions) 提供了一种创建列表的简洁方式。	常用于将操作应用于序列中的每个成员。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_03_ListComps"
Cloze	Inbox::CSSC::python	列表推导式由包含表达式的 {{c1::方括号}} ([]) 组成，后跟 for 和零个或多个 for/if 子句。	结果是一个新列表。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_03_ListComps"
Cloze	Inbox::CSSC::python	如果在列表推导式中表达式是一个元组，则必须用 {{c1::括号}} 括起来。	否则会引发语法错误。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_03_ListComps"
Cloze	Inbox::CSSC::python	列表推导式可以包含复杂的表达式和 {{c1::嵌套函数}}。	例如 [str(round(pi, i)) for i in range(1, 6)]。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_03_ListComps"
Cloze	Inbox::CSSC::python	列表推导式的初始表达式可以是任意表达式，包括另一个 {{c1::列表推导式}}。	这被称为嵌套列表推导式。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_04_NestedListComps"
Cloze	Inbox::CSSC::python	嵌套列表推导式可以很方便地用于矩阵的 {{c1::转置}} (transpose)。	例如 [[row[i] for row in matrix] for i in range(4)]。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_04_NestedListComps"
Cloze	Inbox::CSSC::python	在实际应用中，应优先使用内置函数而非复杂的嵌套推导式，例如使用 {{c1::zip()}} 进行转置。	代码更具可读性。	"#CSSC::#Topic::Python::ch05-datastructures::05_01_04_NestedListComps"
Cloze	Inbox::CSSC::python	{{c1::del}} 语句可以根据索引（而非值）从列表中删除项。	与 pop 不同，它不返回值。	"#CSSC::#Topic::Python::ch05-datastructures::05_02_00_del"
Cloze	Inbox::CSSC::python	可以使用 del 语句从列表中移除 {{c1::切片}} (slices)。	例如 del a[2:4]。	"#CSSC::#Topic::Python::ch05-datastructures::05_02_00_del"
Cloze	Inbox::CSSC::python	语句 {{c1::del a[:]}} 的效果是清空整个列表。	保留列表对象本身。	"#CSSC::#Topic::Python::ch05-datastructures::05_02_00_del"
Cloze	Inbox::CSSC::python	del 语句也可以用来删除整个 {{c1::变量}} 名。	之后引用该变量将导致错误。	"#CSSC::#Topic::Python::ch05-datastructures::05_02_00_del"
Cloze	Inbox::CSSC::python	{{c1::元组}} (tuple) 是由若干个逗号分隔的值组成的数据类型。	通常作为另一种标准的序列类型。	"#CSSC::#Topic::Python::ch05-datastructures::05_03_00_Tuples"
Cloze	Inbox::CSSC::python	元组是 {{c1::不可变}} (immutable) 的，不能对单个元素进行赋值修改。	但元组可以包含可变对象（如列表）。	"#CSSC::#Topic::Python::ch05-datastructures::05_03_00_Tuples"
Cloze	Inbox::CSSC::python	元组在输出时总是被括在 {{c1::括号}} 中。	这样可以正确解析嵌套元组。	"#CSSC::#Topic::Python::ch05-datastructures::05_03_00_Tuples"
Cloze	Inbox::CSSC::python	创建一个空元组的语法是 {{c1::()}}。	一对空的圆括号。	"#CSSC::#Topic::Python::ch05-datastructures::05_03_00_Tuples"
Cloze	Inbox::CSSC::python	创建一个只包含一个元素的元组时，必须在值后面加一个 {{c1::逗号}} (,)。	"例如 singleton = &#x27;hello&#x27;,。"	"#CSSC::#Topic::Python::ch05-datastructures::05_03_00_Tuples"
