#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 复制行的快捷键是 {{c1::⌘C}}。	复制行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 将行下移/上移的快捷键是 {{c1::⌥↓ / ⌥↑}}。	移动行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 向下/上复制行的快捷键是 {{c1::⇧⌥↓ / ⇧⌥↑}}。	复制行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 删除行的快捷键是 {{c1::⇧⌘K}}。	删除行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在下方/上方插入行的快捷键是 {{c1::⌘Enter / ⇧⌘Enter}}。	插入行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 跳转到匹配括号的快捷键是 {{c1::⇧⌘\}}。	跳转匹配括号	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 行缩进/取消缩进的快捷键是 {{c1::⌘] / ⌘[}}。	行缩进	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 转到行首/行尾的快捷键是 {{c1::Home / End}}。	转到行首尾	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 转到文件开头/结尾的快捷键是 {{c1::⌘↑ / ⌘↓}}。	文件首尾	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 向上/下滚动一行的快捷键是 {{c1::⌃PgUp / ⌃PgDn}}。	滚动行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 向上/下翻页滚动的快捷键是 {{c1::⌘PgUp / ⌘PgDn}}。	翻页滚动	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 折叠/展开区域的快捷键是 {{c1::⌥⌘[ / ⌥⌘]}}。	折叠区域	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 折叠/展开所有子区域的快捷键是 {{c1::⌘K ⌘[ / ⌘K ⌘]}}。	折叠子区域	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 折叠/展开所有区域的快捷键是 {{c1::⌘K ⌘0 / ⌘K ⌘J}}。	折叠所有区域	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 添加行注释的快捷键是 {{c1::⌘K ⌘C}}。	添加行注释	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 移除行注释的快捷键是 {{c1::⌘K ⌘U}}。	移除行注释	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换行注释的快捷键是 {{c1::⌘/}}。	切换行注释	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换块注释的快捷键是 {{c1::⇧⌥A}}。	切换块注释	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换自动换行的快捷键是 {{c1::⌥Z}}。	自动换行	"#CSSC::#Topic::VSCode::99-Cheatsheet::02_BasicEditing"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 插入光标的快捷键是 {{c1::⌥ + click}}。	插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在上方插入光标的快捷键是 {{c1::⌥⌘↑}}。	上方插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在下方插入光标的快捷键是 {{c1::⌥⌘↓}}。	下方插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 撤销上次光标操作的快捷键是 {{c1::⌘U}}。	撤销光标操作	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在所选每行末尾插入光标的快捷键是 {{c1::⇧⌥I}}。	行尾插入光标	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 选择当前行的快捷键是 {{c1::⌘L}}。	选择当前行	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 选择当前选择的所有出现位置的快捷键是 {{c1::⇧⌘L}}。	选择所有出现位置	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 选择当前词的所有出现位置的快捷键是 {{c1::⌘F2}}。	选择词	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 扩大/缩小选择范围的快捷键是 {{c1::⌃⇧⌘→ / ←}}。	扩大/缩小选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 使用鼠标拖动进行列选择的快捷键是 {{c1::⇧⌥ + drag}}。	列选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 进行上下列选择的快捷键是 {{c1::⇧⌥⌘↑ / ↓}}。	列选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 进行左右列选择的快捷键是 {{c1::⇧⌥⌘← / →}}。	列选择	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 进行列选择页上移的快捷键是 {{c1::⇧⌥⌘PgUp}}。	列选择页上移	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 进行列选择页下移的快捷键是 {{c1::⇧⌥⌘PgDn}}。	列选择页下移	"#CSSC::#Topic::VSCode::99-Cheatsheet::03_MultiCursor"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 查找内容的快捷键是 {{c1::⌘F}}。	查找	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 替换内容的快捷键是 {{c1::⌥⌘F}}。	替换	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 查找下一个/上一个的快捷键是 {{c1::⌘G / ⇧⌘G}}。	查找下/一个	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 选择所有查找匹配项的快捷键是 {{c1::⌥Enter}}。	选择所有匹配项	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 将选择添加到下一个查找匹配项的快捷键是 {{c1::⌘D}}。	添加匹配项	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 将上次选择移动到下一个查找匹配项的快捷键是 {{c1::⌘K ⌘D}}。	移动匹配项	"#CSSC::#Topic::VSCode::99-Cheatsheet::04_SearchAndReplace"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 触发建议提示的快捷键是 {{c1::⌃Space}} 或 ⌘I。	建议提示	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 触发参数提示的快捷键是 {{c1::⇧⌘Space}}。	参数提示	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 格式化文档的快捷键是 {{c1::⇧⌥F}}。	格式化文档	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 格式化选中区域的快捷键是 {{c1::⌘K ⌘F}}。	格式化选中区域	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 转到定义的快捷键是 {{c1::F12}}。	转到定义	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 速览定义的快捷键是 {{c1::⌥F12}}。	速览定义	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在侧边打开定义的快捷键是 {{c1::⌘K F12}}。	侧边打开定义	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 快速修复的快捷键是 {{c1::⌘.}}。	快速修复	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示引用的快捷键是 {{c1::⇧F12}}。	显示引用	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 重命名符号的快捷键是 {{c1::F2}}。	重命名符号	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 修剪尾随空格的快捷键是 {{c1::⌘K ⌘X}}。	修剪尾随空格	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 更改文件语言的快捷键是 {{c1::⌘K M}}。	更改语言	"#CSSC::#Topic::VSCode::99-Cheatsheet::05_RichLanguages"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示所有符号的快捷键是 {{c1::⌘T}}。	显示符号	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 转到特定行的快捷键是 {{c1::⌃G}}。	转到行	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 转到文件的快捷键是 {{c1::⌘P}}。	转到文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 转到符号的快捷键是 {{c1::⇧⌘O}}。	转到符号	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示问题面板的快捷键是 {{c1::⇧⌘M}}。	问题面板	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 跳转到下一个/上一个错误或警告的快捷键是 {{c1::F8 / ⇧F8}}。	错误导航	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 浏览编辑器组历史记录的快捷键是 {{c1::⌃⇧Tab}}。	编辑器组历史	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 后退或前进导航的快捷键是 {{c1::⌃- / ⌃⇧-}}。	后退/前进	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换 Tab 键移动焦点的快捷键是 {{c1::⌃⇧M}}。	切换Tab焦点	"#CSSC::#Topic::VSCode::99-Cheatsheet::06_Navigation"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 关闭编辑器的快捷键是 {{c1::⌘W}}。	关闭编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 关闭文件夹的快捷键是 {{c1::⌘K F}}。	关闭文件夹	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 拆分编辑器的快捷键是 {{c1::⌘\}}。	拆分编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 聚焦到第 1/2/3 编辑器组的快捷键是 {{c1::⌘1 / ⌘2 / ⌘3}}。	聚焦组	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 聚焦上一个/下一个编辑器组的快捷键是 {{c1::⌘K ⌘← / ⌘K ⌘→}}。	聚焦邻近组	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 向左/右移动编辑器的快捷键是 {{c1::⌘K ⇧⌘← / ⌘K ⇧⌘→}}。	移动编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 移动活动编辑器组的快捷键是 {{c1::⌘K ← / ⌘K →}}。	移动编辑器组	"#CSSC::#Topic::VSCode::99-Cheatsheet::07_EditorManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 新建文件的快捷键是 {{c1::⌘N}}。	新建文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 打开文件的快捷键是 {{c1::⌘O}}。	打开文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 保存文件的快捷键是 {{c1::⌘S}}。	保存	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 另存为的快捷键是 {{c1::⇧⌘S}}。	另存为	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 全部保存的快捷键是 {{c1::⌥⌘S}}。	全部保存	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 关闭当前的快捷键是 {{c1::⌘W}}。	关闭	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 全部关闭的快捷键是 {{c1::⌘K ⌘W}}。	全部关闭	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 重新打开已关闭编辑器的快捷键是 {{c1::⇧⌘T}}。	重开编辑器	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 保持预览模式编辑器打开的快捷键是 {{c1::⌘K Enter}}。	预览转打开	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 打开下一个/上一个的快捷键是 {{c1::⌃Tab / ⌃⇧Tab}}。	打开下/上一个	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 复制活动文件路径的快捷键是 {{c1::⌘K P}}。	复制路径	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在访达中显示活动文件的快捷键是 {{c1::⌘K R}}。	访达中显示	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在新窗口中显示活动文件的快捷键是 {{c1::⌘K O}}。	新窗口显示文件	"#CSSC::#Topic::VSCode::99-Cheatsheet::08_FileManagement"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换全屏的快捷键是 {{c1::⌃⌘F}}。	全屏	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换编辑器布局（水平/垂直）的快捷键是 {{c1::⌥⌘0}}。	切换布局	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 放大/缩小的快捷键是 {{c1::⌘= / ⇧⌘-}}。	缩放	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换侧边栏可见性的快捷键是 {{c1::⌘B}}。	切换侧边栏	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示资源管理器/切换焦点的快捷键是 {{c1::⇧⌘E}}。	资源管理器	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示搜索的快捷键是 {{c1::⇧⌘F}}。	显示搜索	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示源代码管理的快捷键是 {{c1::⌃⇧G}}。	源代码管理	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示调试的快捷键是 {{c1::⇧⌘D}}。	显示调试	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示扩展的快捷键是 {{c1::⇧⌘X}}。	显示扩展	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在文件中替换的快捷键是 {{c1::⇧⌘H}}。	文件中替换	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换搜索详情的快捷键是 {{c1::⇧⌘J}}。	搜索详情	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示输出面板的快捷键是 {{c1::⇧⌘U}}。	输出面板	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 打开 Markdown 预览的快捷键是 {{c1::⇧⌘V}}。	Markdown预览	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 在侧边打开 Markdown 预览的快捷键是 {{c1::⌘K V}}。	侧边预览Markdown	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 进入禅模式的快捷键是 {{c1::⌘K Z}}。	禅模式	"#CSSC::#Topic::VSCode::99-Cheatsheet::09_Display"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 切换断点的快捷键是 {{c1::F9}}。	切换断点	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 开始/继续调试的快捷键是 {{c1::F5}}。	调试	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 逐语句调试（进入/跳出）的快捷键是 {{c1::F11 / ⇧F11}}。	逐语句/跳出	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 逐过程调试（跳过）的快捷键是 {{c1::F10}}。	逐过程	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 停止调试的快捷键是 {{c1::⇧F5}}。	停止调试	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示悬停提示的快捷键是 {{c1::⌘K ⌘I}}。	悬停提示	"#CSSC::#Topic::VSCode::99-Cheatsheet::10_Debug"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 显示集成终端的快捷键是 {{c1::⌃`}}。	集成终端	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 创建新终端的快捷键是 {{c1::⌃⇧`}}。	新终端	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 复制终端所选内容的快捷键是 {{c1::⌘C}}。	终端复制	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 终端中向上/下滚动的快捷键是 {{c1::⌘↑ / ↓}}。	终端滚动	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 终端中翻页向上/下的快捷键是 {{c1::PgUp / PgDn}}。	终端翻页	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
Cloze	Inbox::CSSC::02dev::vscode	VSCode (macOS) 终端中滚动到顶部/底部的快捷键是 {{c1::⌘Home / End}}。	终端首尾	"#CSSC::#Topic::VSCode::99-Cheatsheet::11_Terminal"
