#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	{{c1::逻辑或 (||)}} 在第一个操作数为 true（或可转为 true）时返回它。	逻辑或 (||)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::空值合并 (??)}} 运算符仅在第一个操作数为 null 或 undefined 时返回第二个。	空值合并 (??)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，{{c1::NaN}} 被视为假值 (falsy)。	Falsy: NaN	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逻辑表达式是按照从左到右的顺序进行{{c1::短路}}计算的。	短路计算 (Short-circuit)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在短路计算中，表达式中由于规则被跳过的部分{{c1::不会}}被求值。	短路副作用	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	?? 运算符是比 || 更好的用于设置默认值的方法，特别是当 {{c1::0}} 或空字符串也是有效值时。	?? 优点	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	绝大多数可用于数字的运算符也可以用于 {{c1::BigInt}} 值。	BigInt 支持	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 值的除法结果会向 {{c1::零}} 取整。	BigInt 除法	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::无符号右移 (>>>)}} 运算符在 BigInt 中未定义。	BigInt 限制	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 与 Number {{c1::不能}}在计算中混合使用。	BigInt 混合限制	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	隐式转换 BigInt 和 Number 可能会导致{{c1::精度丢失}}。	BigInt 精度	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	你可以将 BigInt 与 Number 进行{{c1::比较}}，这是允许的。	BigInt 比较	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	连接运算符 {{c1::+}} 可以将两个字符串合并为一个新字符串。	字符串连接	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::条件 (三元)}} 运算符是 JavaScript 中唯一需要三个操作数的运算符。	三元运算符 (Ternary)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	三元运算符的语法是：{{c1::condition ? val1 : val2}}。	三元语法	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::逗号 (,)}} 运算符评估所有操作数，并返回最后一个操作数的值。	逗号运算符 (Comma)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逗号运算符主要用于 {{c1::for}} 循环中，以便在每次循环时更新多个变量。	逗号用途	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::delete}} 运算符用于删除对象的属性。	delete 运算符	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	如果 delete 成功删除属性，后续访问该属性将得到 {{c1::undefined}}。	delete 结果	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	delete 运算符不能删除{{c1::不可配置}} (non-configurable) 的属性。	delete 限制	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	删除数组元素虽然可行，但被视为坏习惯，因为它{{c1::不影响}}数组长度。	delete 数组	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::typeof}} 运算符返回一个表示操作数类型的字符串。	typeof 运算符	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof {{c1::null}} 的返回结果是 ""object""。"	typeof null	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof 对于数组（Array）返回的结果是 ""{{c1::object}}""。"	typeof 数组	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof 对于内置对象（如 Math）返回的结果是 ""{{c1::object}}""。"	typeof 对象	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::void}} 运算符指定评估一个表达式且不返回任何值。	void 运算符	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::in}} 运算符在指定属性存在于指定对象中时返回 true。	in 运算符	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	使用 in 检查数组时，必须指定{{c1::索引数字}}，而不是该索引处的值。	in 数组用法	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::instanceof}} 运算符在指定对象属于指定类型时返回 true。	instanceof 运算符	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	instanceof 的语法是：{{c1::object instanceof objectType}}。	instanceof 语法	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::this}} 关键字在作为方法调用时，通常指向该方法所属的对象。	this 关键字	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::分组 ( )}} 运算符控制表达式求值的优先级。	分组 ( )	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	属性访问器可以使用点符号或{{c1::方括号}}符号。	属性访问器	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::可选链 (?.)}} 语法在对象为 null 或 undefined 时短路并返回 undefined。	可选链 (?.)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	使用可选链可以防止由于访问 nullish 值的属性而导致的 {{c1::TypeError}}。	可选链优点	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::new}} 运算符用于创建用户定义对象类型或内置对象类型的实例。	new 运算符	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::super}} 关键字用于调用对象父级上的函数。	super 关键字	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	super(args) 用于调用父类的{{c1::构造函数}}。	super 构造函数	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	关系运算符（Relational operators）根据比较结果返回 {{c1::布尔值}}。	关系运算符结果	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	所有的运算符最终都作用于一个或多个{{c1::基本表达式}}。	基本表达式	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	标识符和{{c1::字面量}}是两种常见的基本表达式。	基本表达式例子	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 JS 中，只有 ++ 和 -- 是{{c1::后置}}运算符。	后缀运算符清单	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	!!expr 的作用是将任何值转换为其对应的{{c1::布尔值}}。	双重否定	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::运算符优先级参考}}页面提供了完整的优先级表格和各种注意事项。	优先级参考	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	当赋值链出现在语句开头时，它可能产生令人惊讶的行为，因此不被{{c1::推荐}}。	赋值链建议	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	x = f() 作为一个赋值表达式，它的结果是 {{c1::f() 的返回值}}。	赋值结果细节	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 y = [f(), x = g()] 中，赋值表达式的求值顺序仍然是{{c1::从左到右}}。	复杂赋值顺序	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	对象属性名可以是字符串或 {{c1::Symbol}}。	Symbol	"#CSSC::#Topic::Javascript::01-guide::12-WorkingWithObjects"
Cloze	Inbox::CSSC::02dev::javascript	在 [one, two, three] = foo 中，这使用了{{c1::数组}}解构语法。	数组解构	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	typeof 可以带括号使用，但括号是{{c1::可选}}的。	typeof 语法细节	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	void(0) 常用于获取原始的 {{c1::undefined}} 值。	void(0) 用途	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof document.lastModified 返回的是 ""{{c1::string}}""。"	typeof 属性值	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof parseInt 返回的是 ""{{c1::function}}""。"	typeof 函数	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof new Date() 返回的是 ""{{c1::object}}""。"	typeof 实例	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位与 (&) 的结果中，只有当两个位都是 {{c1::1}} 时结果才为 1。	AND 逻辑	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位或 (|) 的结果中，只要有一个位是 1，结果就是 {{c1::1}}。	OR 逻辑	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位异或 (^) 的结果中，只有当两个位{{c1::不同}}时，结果才为 1。	XOR 逻辑	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 在执行按位运算前，会将操作数转换为 {{c1::32 位整数}}。	按位转换	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	超过 32 位的整数在按位运算时，其{{c1::最高位}}会被丢弃。	位截断	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	有符号右移 (>>) 会保留操作数的{{c1::正负号}}。	右移符号性	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	移位运算符（Shift operators）的操作数被转换为 32 位整数。	移位转换	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逻辑非 (!) 如果操作数能转换为 true，则返回 {{c1::false}}。	逻辑非 (!)	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	短路计算规则：falsy && anything 结果为 {{c1::falsy}}。	AND 短路	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	短路计算规则：truthy || anything 结果为 {{c1::truthy}}。	OR 短路	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	短路计算规则：nonNullish ?? anything 结果为 {{c1::nonNullish}}。	?? 短路	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 精度比 Number 高，但不能表示{{c1::小数}}。	BigInt 缺陷	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	使用{{c1::显式转换}} (explicit conversion) 来明确你希望进行 BigInt 还是 Number 运算。	BigInt 转换建议	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	三元运算符可以作为标准运算符使用在任何允许的地方。	三元运算符通用性	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 for 循环中，i++, j-- 使用了{{c1::逗号}}运算符来同时更新变量。	逗号循环示例	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	尝试 delete Math.PI 会返回 {{c1::false}}，因为它不可配置。	delete 失败	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof 对于未定义的变量返回 ""{{c1::undefined}}""。"	typeof 未定义	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof 对于布尔字面量 true 返回 ""{{c1::boolean}}""。"	typeof 布尔	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	instanceof 可用于在{{c1::运行时}}确认对象的类型。	instanceof 时机	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 catch 块中，可以使用 instanceof 根据抛出的{{c1::异常类型}}来执行不同的分支。	instanceof 异常处理	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	this 就像是一个传递给函数的{{c1::隐藏参数}}。	this 本质	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	this 也是一个{{c1::表达式}}，求值结果为一个对象。	this 求值	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	使用 optional chaining 访问 maybeFunction?.() 时，如果函数不存在则返回 {{c1::undefined}}。	可选链函数调用	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 derived 类（派生类）中，super 通常用于调用{{c1::父类}}的构造函数。	super 派生类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	一元加号 (+) 运算符对于数字不做任何操作，仅用于{{c1::强制类型转换}}。	一元加号作用	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"在逻辑运算中，空字符串 "" "" 被视为{{c1::假值}} (falsy)。"	Falsy: 空字符串	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	赋值运算符的左操作数通常是{{c1::变量}}名。	赋值左侧	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	位移运算符的结果是 {{c1::32}} 位带符号整数。	位移结果位宽	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	?? 运算符只对 {{c1::null}} 或 undefined 敏感。	?? 敏感值	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 y = x = f() 执行后，x 和 y 都被分配了 {{c1::f() 的返回值}}。	链式赋值结果	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	运算符优先级决定了子表达式评估的{{c1::结合}}方式。	优先级本质	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位异或 (^) 也被称为 {{c1::XOR}}。	XOR	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位或 (|) 也被称为 {{c1::OR}}。	OR	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位与 (&) 也被称为 {{c1::AND}}。	AND	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逻辑非也被称为 {{c1::取反}} (negation)。	逻辑非	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	二元运算符 operand1 operator operand2 这种形式被称为{{c1::中缀}}。	中缀定义	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	赋值运算符是{{c1::右结合}}的（Right-associative）。	结合性	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	算术运算符 + 也可以作为{{c1::一元}}运算符使用。	+ 一元用法	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	typeof 可以识别函数、字符串、数字、对象、布尔值和 {{c1::undefined}}。	typeof 范围	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	instanceof 常用于{{c1::异常捕获}}时的逻辑分支。	instanceof 用处	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	分组运算符 ( ) 的作用是控制{{c1::求值顺序}}。	分组 ( ) 作用	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	可选链 ?. 允许读取深度嵌套的对象属性而无需担心中间路径是否为 {{c1::nullish}}。	可选链路径	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	表达式 1 / 2 返回结果为 {{c1::0.5}}。	算术示例 1	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	表达式 1 / 2 === 1.0 / 2.0 的结果是 {{c1::true}}。	算术示例 2	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逻辑与 (&&) 只有在两个操作数都为 {{c1::true}} 时才返回 true。	AND 布尔逻辑	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逻辑或 (||) 只要有一个操作数为 true 就返回 {{c1::true}}。	OR 布尔逻辑	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逻辑非 (!) 是一元运算符，它返回操作数相反的{{c1::布尔值}}。	NOT 本质	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 在混合运算时会抛出 {{c1::TypeError}}。	BigInt 错误	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	?? 运算符在第一个参数为 {{c1::0}} 时会返回 0 而不是第二个参数。	?? 零处理	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在赋值表达式 x = f() 中，如果 x 已经被声明，f() 的结果会被{{c1::重新赋值}}给 x。	赋值重写	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 x[f()] = g() 中，f() 会在 g() {{c1::之前}}被调用。	求值顺序细节	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	x[f()] = g() 的求值顺序始终是{{c1::从左到右}}。	复杂求值顺序	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	x += f() 与 x = x + f() 的求值结果{{c1::匹配}}。	复合赋值一致性	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"typeof today (new Date()) 返回的是 ""{{c1::object}}""。"	typeof Date	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	按位非 (~) 的二进制描述是将 0 变为 1，1 变为 {{c1::0}}。	~ 二进制	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 BigInt 中，使用无符号右移 (>>>) 会抛出 {{c1::TypeError}}。	BigInt >>> 结果	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	赋值运算符属于产生{{c1::副作用}}的表达式类型。	赋值分类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 控制台中，你可以使用所有介绍过的{{c1::对象操作}}。	控制台功能	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	关系运算符（Relational operators）根据比较是否为真返回一个{{c1::布尔值}}。	关系运算结果	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	标识符是一种{{c1::基本表达式}}。	标识符分类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	字面量（Literals）是一种{{c1::基本表达式}}。	字面量分类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	this 也是一种{{c1::基本表达式}}。	this 分类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	分组运算符 ( ) 也是一种{{c1::基本表达式}}。	分组分类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	属性访问器也是一种{{c1::基本表达式}}。	属性访问器分类	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在派生类构造函数中使用 this 前，{{c1::必须}}先调用 super()。	super 调用顺序	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	运算符优先级决定了在表达式求值中，哪些部分被视为{{c1::同一个整体}}。	优先级作用	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 具有一元、二元和三元运算符，总计 {{c1::三}} 类 arity。	运算符元数	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	表达式 y = x = f() 中，右侧第一个求值的完整子表达式是 {{c1::x = f()}}。	结合细节	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"表达式 status = age >= 18 ? ""adult"" : ""minor"" 运用了{{c1::三元}}运算符。"	三元应用示例	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	关系运算符 in 检查属性是否在对象或其{{c1::原型链}}中。	in 检查范围	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	void 运算符常用于 {{c1::javascript:}} 协议的 URL 中，以执行代码而不跳转。	void URL 用途	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	instanceof 可以帮助开发者在 catch 异常时根据异常的 {{c1::构造函数}} 进行分流。	instanceof 构造函数	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	可选链 ?. 对于可能为 {{c1::null}} 的属性路径非常有用。	可选链 null 保护	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	在 new ObjectType(params) 中，ObjectType 是一个{{c1::构造函数}}。	new 构造函数	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	逗号运算符的结果值是其{{c1::最后一个}}表达式的值。	逗号结果	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	delete 运算符操作成功时返回 {{c1::true}}。	delete 成功返回	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	delete 运算符操作不可行时返回 {{c1::false}}。	delete 失败返回	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"!""Cat"" 的求值结果是 {{c1::false}}。"	逻辑非示例	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	"!!""Cat"" 的求值结果是 {{c1::true}}。"	双重否定示例	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	x /= y 等价于 {{c1::x = x / y}}。	除法赋值	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 具有内置的算术、按位、逻辑等多种{{c1::运算符}}。	运算符总称	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	运算符优先级决定了子表达式评估的顺序，可以通过{{c1::括号}}显式改变。	优先级控制	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
Cloze	Inbox::CSSC::02dev::javascript	BigInt 值的位移操作不会在任何一侧进行{{c1::截断}} (truncate)。	BigInt 位移行为	"#CSSC::#Topic::Javascript::01-guide::06-ExpressionsAndOperators"
